0.074095, 0.346548, 0.252452, 0.402962, 0.26646, 0.060278, 0.058614, 0.009694, 1.47235
0.072068, 0.352913, 0.252631, 0.392628, 0.261053, 0.061537, 0.04743, 0.008874, 1.45058
0.057624, 0.360411, 0.263229, 0.394912, 0.264438, 0.061225, 0.049881, 0.008988, 1.46188
0.057827, 0.357737, 0.256894, 0.387264, 0.271111, 0.061429, 0.048975, 0.009729, 1.45214
0.071853, 0.368747, 0.263784, 0.395907, 0.271702, 0.061567, 0.048044, 0.00916, 1.49203
0.057947, 0.362494, 0.266544, 0.391306, 0.264975, 0.061277, 0.050991, 0.00909, 1.46611
0.058336, 0.367828, 0.255469, 0.397415, 0.269796, 0.061413, 0.050794, 0.009358, 1.47178
0.058773, 0.364581, 0.254241, 0.406494, 0.279874, 0.060955, 0.049269, 0.009137, 1.4845
0.058376, 0.364631, 0.254466, 0.399949, 0.274573, 0.061883, 0.048958, 0.008901, 1.473
0.057926, 0.361887, 0.256162, 0.398854, 0.268029, 0.061496, 0.048769, 0.009407, 1.46378
0.065315, 0.358475, 0.255291, 0.396925, 0.268984, 0.064067, 0.048661, 0.009026, 1.46816
0.057632, 0.377884, 0.253277, 0.392099, 0.262846, 0.064284, 0.049042, 0.009163, 1.46748
0.056592, 0.367634, 0.254678, 0.401324, 0.269841, 0.064603, 0.050365, 0.009458, 1.47567
0.05904, 0.362007, 0.254305, 0.398858, 0.258944, 0.061491, 0.056503, 0.009413, 1.46179
0.059814, 0.360739, 0.264385, 0.408144, 0.261025, 0.061139, 0.060289, 0.009695, 1.48663
0.059125, 0.364619, 0.258133, 0.395403, 0.258913, 0.061485, 0.054505, 0.009379, 1.46278
0.059802, 0.352563, 0.256088, 0.396903, 0.264365, 0.061597, 0.051595, 0.009331, 1.45371
0.069394, 0.349826, 0.261592, 0.410221, 0.271769, 0.062173, 0.049364, 0.009239, 1.485
0.069702, 0.358464, 0.255232, 0.393205, 0.269945, 0.061711, 0.048428, 0.008792, 1.46699
0.057492, 0.368185, 0.258933, 0.391376, 0.264977, 0.061312, 0.048494, 0.009057, 1.46109
0.063086, 0.381709, 0.258055, 0.386282, 0.268899, 0.061536, 0.0474, 0.009238, 1.47785
0.058523, 0.390897, 0.271208, 0.410612, 0.278468, 0.061332, 0.049957, 0.009254, 1.53154
0.059451, 0.368806, 0.255355, 0.387926, 0.267753, 0.06091, 0.051661, 0.008801, 1.46191
0.060429, 0.364551, 0.258032, 0.396761, 0.264846, 0.062025, 0.050498, 0.009054, 1.46765
0.058396, 0.363831, 0.255059, 0.405641, 0.289432, 0.069135, 0.053608, 0.0089, 1.50522
0.058955, 0.363936, 0.255038, 0.456417, 0.269837, 0.062092, 0.049267, 0.009089, 1.52582
0.058608, 0.359357, 0.255587, 0.388375, 0.264757, 0.061456, 0.047735, 0.009204, 1.44629
0.058598, 0.373481, 0.254502, 0.396129, 0.2802, 0.063498, 0.048594, 0.009087, 1.48528
0.0574, 0.374345, 0.251581, 0.398301, 0.266712, 0.060576, 0.047463, 0.00903, 1.46662
0.057803, 0.363518, 0.280498, 0.44259, 0.282691, 0.067334, 0.048234, 0.009521, 1.55341
0.066159, 0.362709, 0.25179, 0.3909, 0.262715, 0.061425, 0.047927, 0.009119, 1.45441
0.057588, 0.364927, 0.263512, 0.405, 0.267241, 0.061737, 0.049043, 0.009089, 1.47941
0.058537, 0.365654, 0.252855, 0.394623, 0.271496, 0.060789, 0.048788, 0.009196, 1.46315
0.057861, 0.362494, 0.25182, 0.396954, 0.270447, 0.062045, 0.048641, 0.009056, 1.46054
0.064299, 0.37964, 0.254468, 0.399736, 0.278818, 0.061629, 0.049273, 0.009045, 1.49834
0.058512, 0.36484, 0.252478, 0.399541, 0.337369, 0.06762, 0.064613, 0.009196, 1.55536
0.075847, 0.35696, 0.254706, 0.395566, 0.268486, 0.061016, 0.048864, 0.009338, 1.4723
0.05801, 0.357923, 0.251871, 0.400348, 0.277849, 0.062133, 0.048663, 0.009097, 1.46709
0.072808, 0.376188, 0.266287, 0.430075, 0.27788, 0.060865, 0.046716, 0.008852, 1.5415
0.056706, 0.364201, 0.251844, 0.39466, 0.277268, 0.063236, 0.046971, 0.009144, 1.46524
0.058322, 0.462527, 0.332357, 0.402919, 0.265146, 0.061474, 0.048437, 0.009204, 1.64159
0.05801, 0.366595, 0.270675, 0.41144, 0.279098, 0.062127, 0.049452, 0.009284, 1.50795
0.058531, 0.371083, 0.261315, 0.399258, 0.266804, 0.06144, 0.048734, 0.008857, 1.47721
0.056454, 0.385002, 0.25469, 0.391047, 0.270512, 0.061757, 0.051144, 0.009092, 1.48091
0.058423, 0.370125, 0.254859, 0.408297, 0.280965, 0.062177, 0.049098, 0.009414, 1.49465
0.058579, 0.385144, 0.262754, 0.389812, 0.265869, 0.061577, 0.047352, 0.009017, 1.48138
0.057883, 0.373926, 0.255802, 0.406894, 0.266415, 0.061642, 0.049036, 0.009581, 1.4824
0.058614, 0.367017, 0.250826, 0.397601, 0.269889, 0.061975, 0.050533, 0.009162, 1.46681
0.059073, 0.376959, 0.255291, 0.405456, 0.279263, 0.061586, 0.048715, 0.009326, 1.4969
0.057691, 0.362787, 0.267259, 0.392186, 0.270062, 0.062118, 0.047592, 0.008942, 1.4699
0.05773, 0.366025, 0.262526, 0.41709, 0.273765, 0.061735, 0.048764, 0.009045, 1.4979
0.058505, 0.364441, 0.253089, 0.41509, 0.273088, 0.061654, 0.0488, 0.008934, 1.48484
0.057561, 0.362458, 0.261095, 0.399588, 0.271131, 0.062578, 0.051612, 0.009129, 1.47635
0.057075, 0.366262, 0.253967, 0.467683, 0.3113, 0.060894, 0.049771, 0.00888, 1.57706
0.055945, 0.409181, 0.258883, 0.416534, 0.275835, 0.062215, 0.056664, 0.009358, 1.54583
0.059674, 0.375636, 0.250784, 0.397038, 0.312621, 0.066922, 0.061891, 0.009698, 1.53566
0.074226, 0.354085, 0.25703, 0.393001, 0.336746, 0.066951, 0.061958, 0.009226, 1.55449
0.057097, 0.357895, 0.255754, 0.388386, 0.303262, 0.066907, 0.064051, 0.00885, 1.50336
0.059067, 0.381189, 0.266389, 0.399483, 0.269658, 0.061323, 0.050862, 0.008851, 1.49824
0.05863, 0.365518, 0.258459, 0.388176, 0.271314, 0.061625, 0.050199, 0.009187, 1.46431
0.058902, 0.367511, 0.257293, 0.393706, 0.265895, 0.0613, 0.050227, 0.00913, 1.46521
0.059884, 0.365741, 0.253202, 0.420733, 0.274635, 0.061953, 0.049384, 0.008839, 1.4956
0.059824, 0.363482, 0.259465, 0.406237, 0.27271, 0.061601, 0.048976, 0.009154, 1.48268
0.063383, 0.369826, 0.255318, 0.396531, 0.275383, 0.061753, 0.047697, 0.009349, 1.48053
0.06393, 0.363569, 0.25119, 0.400647, 0.284939, 0.06314, 0.051044, 0.009202, 1.48892
0.058009, 0.380395, 0.25583, 0.400019, 0.270424, 0.061607, 0.04838, 0.009006, 1.48537
0.058458, 0.362279, 0.254039, 0.400688, 0.275887, 0.061746, 0.048977, 0.009296, 1.47258
0.064581, 0.36391, 0.256575, 0.396395, 0.267692, 0.061808, 0.047937, 0.009005, 1.46937
0.057431, 0.367392, 0.262804, 0.41617, 0.271715, 0.062469, 0.048864, 0.009271, 1.49733
0.057916, 0.366144, 0.267676, 0.451131, 0.291004, 0.064089, 0.047877, 0.009152, 1.5562
0.057922, 0.369215, 0.262279, 0.565002, 0.318923, 0.058825, 0.05052, 0.008892, 1.69287
0.059103, 0.636172, 0.368002, 0.38491, 0.249341, 0.058273, 0.048701, 0.009052, 1.81524
0.061088, 0.347574, 0.246441, 0.39041, 0.265436, 0.061701, 0.047877, 0.008841, 1.43072
0.06016, 0.357415, 0.261119, 0.393503, 0.269314, 0.062106, 0.049514, 0.008994, 1.46353
0.064113, 0.358449, 0.25481, 0.394056, 0.277275, 0.065079, 0.049287, 0.009342, 1.4739
0.058973, 0.370592, 0.255695, 0.394629, 0.262783, 0.061233, 0.050294, 0.009223, 1.4647
0.073747, 0.350624, 0.252914, 0.39473, 0.263486, 0.061496, 0.049181, 0.008837, 1.45707
0.058236, 0.363813, 0.254872, 0.39504, 0.260231, 0.061426, 0.048193, 0.00883, 1.4519
